budgetId,userId,name,balance,budgetLimit,date,note
706,1,"PwojkZ",-242.97,1383.22,2017-08-21,"mpAWPqhdvx"
707,1,"vWzgHU",158.78,1363.88,2010-12-28,"iQrdGYhSUu"
708,1,"uVAYpQ",-65.0,1109.66,2019-07-17,"MTbTlYaWVn"
709,1,"DXZQUS",-53.28,1500,2013-12-26,"AsUFNKRLeJ"
710,1,"PDbact",158.34,1500,2022-03-17,"YstmPIjTfB"
711,1,"ElUypp",347.23,1352.09,2016-06-25,"vcYKEqWmVZ"
712,1,"zPXpWi",-483.19,881.01,2017-06-16,"iktjBrOKFk"
713,1,"JRcZKy",64.72,1254.94,2011-04-19,"lJQyoKfvlE"
714,1,"AzocSv",-11.02,1120.46,2008-11-17,"zxDKpuGMnQ"
715,1,"cZWUqc",380.62,1500,2011-09-02,"jmblnRgLyD"
716,1,"BFGpqo",270.83,1500,2013-09-23,"XcpgcpmQgU"
717,1,"IzwMyS",-235.26,1021.56,2012-11-12,"PwPqXqmTeP"
718,1,"FSQJyD",-313.83,865.03,2017-12-18,"HlscPgJQGz"
719,1,"yKnNHH",480.93,1500,2016-01-08,"IwGYwombMo"
720,1,"HYzarC",189.74,1500,2019-05-09,"sMVpYfDFjG"
721,1,"NJLxop",414.41,1500,2018-05-04,"wkPzEmgNBq"
722,1,"sRtRHG",-266.29,1500,2016-05-30,"BNGiZkiZnM"
723,1,"PzgBQc",-463.94,939.44,2015-01-11,"pNcuiNiaxA"
724,1,"NPZhMk",352.59,1500,2019-02-24,"cxQybiUcWh"
725,1,"XgsrSM",186.13,1500,2017-05-18,"cLqOLWmuaD"
726,1,"PmflQL",-113.29,1480.59,2010-12-08,"pAzTPaHGmT"
727,1,"vHNbHL",427.39,1500,2013-09-13,"cZNOvbNevx"
728,1,"rGcKhF",128.86,1378.98,2013-01-26,"DJFjVobTpi"
729,1,"aJqvQq",-204.22,933.44,2020-12-10,"FInCuklszP"
730,1,"iDkqkr",-244.57,1375.8,2019-05-08,"ECQOgaHOzH"
731,1,"uGCrLH",-149.79,1500,2017-01-30,"FDLLgetOfg"
732,1,"pvhQKw",376.13,1500,2010-03-12,"lVKEArBMjP"
733,1,"lUAHSi",129.54,1500,2013-02-08,"CRYXJgXPCO"
734,1,"LMkNDQ",138.11,1318.44,2012-01-19,"aQWPFqGiuD"
735,1,"VdgRui",-167.03,1287.67,2018-04-13,"LQkxxdwFEa"
736,1,"PeLuSA",-326.01,1092.73,2022-04-21,"dlVEpsIrgw"
737,1,"JJRbqj",-75.88,1500,2013-07-18,"gpKwcOpuNN"
738,1,"CmnGlb",-434.49,1181.63,2016-09-13,"zvcHWJuaFB"
739,1,"COKHTa",-271.81,1399.02,2022-01-18,"xGEZixTgtj"
740,1,"tuEjrt",156.34,1500,2018-03-21,"HkWdxYwHAo"
741,1,"UUbwGL",390.67,1477.06,2021-09-19,"eoayIuGhGz"
742,1,"RuTzBE",45.05,1500,2011-07-28,"mJmEMoEwqe"
743,1,"ZblPfw",300.5,1500,2021-07-27,"mPGaZaWxHp"
744,1,"wVKnQX",240.9,1500,2018-01-01,"NFPIXjkkjZ"
745,1,"TrsBap",140.04,1500,2008-09-21,"NCzYmmFFwj"
746,1,"oXvCAM",-139.53,1271.28,2017-06-26,"CarTcONBDs"
747,1,"pAcHrM",201.81,1458.8899999999999,2022-05-18,"RiWktIHfuw"
748,1,"rMWhsn",-258.71,808.59,2021-05-04,"sQmquYlmwB"
749,1,"uiRygD",257.89,1500,2021-12-01,"QcIaoQMbTt"
750,1,"WqCWDj",-73.76,955.07,2012-11-12,"GBcEFCjYoV"
751,1,"gFuUOe",-168.94,1270.41,2022-01-23,"oFYhEpTJXq"
752,1,"llzWFG",-473.7,579.22,2011-05-31,"UeTigvZjuc"
753,1,"ClqRtc",421.38,1500,2020-07-13,"SIANYTAYQV"
754,1,"RcKtQe",51.58,1175.35,2013-10-27,"LLIfbyLfcD"
755,1,"mXJlqK",-367.72,1147.27,2022-10-01,"CWPQwGFqlV"
756,1,"roPVai",477.94,1500,2022-11-12,"PTEyyDKUoN"
757,1,"NxOgtT",447.43,1500,2010-08-26,"dCzXSerqxW"
758,1,"ibUCEa",387.85,1500,2009-02-13,"qWHJWUVUwR"
759,1,"kxTnCl",-35.95,1500,2019-06-02,"hRlXkrkWMV"
760,1,"TdmZwM",-450.14,900.92,2019-10-20,"USxraWpIRy"
761,1,"ajwpSy",278.11,1500,2019-12-19,"oGCNdrYfXV"
762,1,"pthhhc",153.59,1500,2021-11-05,"IQfMTPxHab"
763,1,"qUZKHF",403.22,1500,2020-05-21,"zrzmJMpPxR"
764,1,"TwziKh",-403.71,598.03,2008-09-05,"MJxUyQYXOB"
765,1,"oPbGyy",-483.59,1272.04,2020-10-01,"baWcNbKoyM"
766,1,"fFuyHd",173.98,1500,2020-02-28,"dCXvWKfINR"
767,1,"xnIdUy",-432.12,1370.74,2014-07-11,"dQbBvkBnlO"
768,1,"XCcZxv",35.76,1500,2009-07-20,"lZhSkxJDkx"
769,1,"puyWtq",496.53,1500,2014-03-09,"CHVQVGCMEg"
770,1,"OQqVGF",35.69,1177.85,2021-06-29,"NNZOEyWmGI"
771,1,"mZGGPK",-226.15,1500,2019-08-16,"lLRgzuSFRt"
772,1,"OQCayT",455.41,1500,2022-10-24,"jYhIGekcpM"
773,1,"uKLMPE",-239.35,884.4,2012-05-05,"ulOgGuGuBh"
774,1,"cnBDnM",-349.09,916.66,2018-03-26,"pzfqPTDKGZ"
775,1,"KjiynJ",-55.79,1248.24,2021-02-27,"QKCNHDsxMP"
776,1,"KCymnY",262.83,1500,2019-05-01,"GYrgpqCEEa"
777,1,"LqIeDL",-246.76,1139.93,2013-11-14,"MFBySmsXsr"
778,1,"VJNCQT",475.24,1500,2017-05-14,"VfHfKSZify"
779,1,"QpNtJb",-208.55,1401.91,2013-11-13,"EBfqaMLahN"
780,1,"Yqstyl",376.78,1500,2021-07-09,"DFqGaLpgOi"
781,1,"dPUWPC",233.58,1322.35,2015-04-30,"DQkItgVUTW"
782,1,"Tgnpwe",-491.61,857.22,2011-08-04,"aDfyIcYVvq"
783,1,"vhuXyw",-285.16,1500,2010-03-03,"OvqSjBbMjM"
784,1,"yCTcnt",469.4,1500,2016-08-31,"efkhAdFPbK"
785,1,"RLQbHE",59.06,1446.6,2009-01-30,"HucNtIBbnV"
786,1,"BfXglg",-56.15,964.61,2015-05-23,"MEKArUAmVq"
787,1,"dISVLD",-2.68,1500,2013-07-02,"nMazYfIbqJ"
788,1,"OjYNyh",-262.86,1472.37,2013-01-29,"OxWQBTfzRz"
789,1,"rQeXbU",454.83,1500,2018-05-20,"YtrynUcygD"
790,1,"SFJIpz",18.87,1229.91,2019-01-23,"qhwgAmNLyl"
791,1,"GSWmhx",187.28,1500,2018-07-04,"hHXBpbFHYn"
792,1,"WSXTVQ",256.75,1500,2008-09-02,"rHabPBFzxM"
793,1,"DHtBml",256.65,1352.73,2019-03-21,"VIbqkbLVwI"
794,1,"FYTqCd",-312.39,1331.3899999999999,2015-11-06,"tleVtCAgAy"
795,1,"dEfWTo",-422.73,1288.41,2011-02-13,"Svrsonlnrz"
796,1,"togcxG",108.46,1197.22,2012-06-01,"IqlgLRSXbS"
797,1,"LMDuSt",-308.73,1152.35,2019-04-10,"kEhNypgGNW"
798,1,"UGqExY",-40.03,1018.54,2018-11-05,"vmeeptoGWg"
799,1,"wsOCzC",-363.16,1037.5,2014-12-25,"RwwZdjZlUt"
800,1,"Oodmzn",341.76,1500,2010-12-24,"AZvQnCUqlu"
801,1,"gZzUrk",31.69,1500,2015-07-09,"gGHERcSrZs"
802,1,"ugAcyu",-365.63,1061.68,2011-10-31,"IBWMeesTsD"
803,1,"dYEpbW",201.52,1500,2016-06-13,"LJPYSYjEmj"
804,1,"qFwAYr",-94.73,1500,2014-11-05,"laZJyNwZCI"
805,1,"ZaLMRB",104.33,1133.19,2018-08-04,"gxzSYIWqlO"
806,1,"zUmfNi",444.79,1500,2022-08-08,"RhPAGQxgvk"
807,1,"zSeeHv",54.98,1500,2008-03-31,"tRhJVYjJZZ"
808,1,"Eznajr",302.91,1500,2011-08-27,"RcEzpNDEhH"
809,1,"xIxSfB",-491.08,1430.52,2020-09-09,"EVOrcYHPUi"
810,1,"hOpxtt",-99.7,1500,2016-10-29,"oebaUTEKor"
811,1,"LiMzpH",498.35,1500,2013-07-12,"lEZuCQlmoH"
812,1,"usjKok",-148.98,1500,2009-05-11,"kRCwKTiyoI"
813,1,"tmGVer",108.32,1500,2018-05-13,"gmrfQacVBN"
814,1,"qRSEnl",28.81,1500,2020-09-07,"uYmTqduTvE"
815,1,"dNWkDa",-423.15,1359.33,2013-04-09,"LuiTIJcaJj"
816,1,"rtwpeQ",-158.99,1210.63,2017-01-07,"GSdfmIIuEW"
817,1,"qrsMdN",113.76,1500,2017-07-03,"yxHtnoSvyB"
818,1,"dAwOuu",99.59,1313.88,2012-04-19,"uHUjZvASGQ"
819,1,"LgFriJ",116.44,1379.98,2016-12-01,"LmlPDJsfxD"
820,1,"diVIED",94.9,1500,2010-10-27,"qfPoYQofBr"
821,1,"ISKgIj",-235.73,1344.56,2011-11-25,"iMvnnJhqfB"
822,1,"gLgmFd",-498.22,1447.8600000000001,2010-05-12,"wbmbWPeFar"
823,1,"JgklOt",182.27,1500,2013-12-12,"wZrfeAzZzK"
824,1,"vuEGKi",39.03,1500,2013-02-02,"kQkqeusjNt"
825,1,"kwfXnN",263.91,1500,2022-10-13,"GaxeawrqQR"
826,1,"rFOJBP",180.82,1500,2014-12-28,"sEKoYQZUFN"
827,1,"iPgJwj",-352.9,1167.8899999999999,2021-06-19,"wuSDZVsbSw"
828,1,"KxwVhm",40.37,1500,2015-07-14,"XhrSocdJJt"
829,1,"UgdKed",209.57,1500,2019-04-20,"TTyoZaRUAZ"
830,1,"hUBXDr",435.35,1500,2015-04-08,"rzMjPaUoID"
831,1,"yQyrWV",302.22,1500,2017-07-27,"iGkZNCOFqT"
832,1,"OLDoZX",-435.08,600.02,2021-07-19,"QTHxhWiABS"
833,1,"YqSgGg",242.93,1500,2020-03-30,"FRXoxHAeUl"
834,1,"NbOzfn",245.09,1399.93,2017-07-08,"guxaOiYHus"
835,1,"mVQXvU",46.1,1236.29,2011-02-15,"bdbrcOordT"
836,1,"wXzOCF",-99.12,1280.4,2011-11-21,"cQiiSQWFea"
837,1,"iCEkaZ",461.74,1500,2008-03-19,"TdVzijUeVl"
838,1,"uDpdqU",10.86,1500,2015-11-23,"SLMFMxacFO"
839,1,"AJBbzC",330.84,1500,2021-01-04,"COSGouNQJw"
840,1,"XIuemM",-103.57,1198.3600000000001,2017-01-11,"IlDHLEPCPO"
841,1,"dJJRwj",478.49,1479.6399999999999,2011-09-14,"CeSLbUNBxm"
842,1,"MrgcGp",451.07,1500,2022-12-14,"RAaBmilsVH"
843,1,"PwaeiO",190.88,1500,2022-08-31,"xJuEfJnyBM"
844,1,"tBngDk",21.12,1500,2009-08-29,"ffyNsMshvS"
845,1,"fYrmNG",-85.65,1500,2010-10-12,"PQnYKHpxyh"
846,1,"dkMkPd",-400.63,705.5,2015-08-17,"vTHqHymGjL"
847,1,"ssDBIQ",-259.35,807.4,2014-07-21,"laMbNlMaqG"
848,1,"EOmJTO",398.57,1500,2010-11-22,"YQKuKkchlx"
849,1,"BETErH",-305.12,1366.19,2008-07-15,"EQujnWxRhP"
850,1,"pajyEC",-91.02,1274.31,2014-11-01,"CUofcnCZeE"
851,1,"SRbKIZ",132.94,1416.38,2013-08-26,"eRnSmdcIQx"
852,1,"cTJUDK",-28.16,1412.22,2015-01-24,"bBrlMZXTcp"
853,1,"XnYOZh",121.05,1500,2014-08-17,"AVzNCcREqW"
854,1,"kKneoo",384.86,1500,2009-01-22,"nXWTSWdTAe"
855,1,"azCFNn",414.59,1500,2008-02-12,"ocRUYjXOLd"
856,1,"SLjsQb",-276.07,1442.82,2017-08-11,"wIyERDdHiU"
857,1,"JjLWOn",-316.38,1500,2013-01-16,"XsRtAvhfeV"
858,1,"SCibcx",-160.53,1500,2015-07-13,"GhOgamZbeE"
859,1,"WaJshm",-414.25,1108.66,2019-12-23,"CTuiaoFEgh"
860,1,"eBYTyS",329.29,1500,2010-12-06,"GnIikRDcHD"
861,1,"MpDKmq",-289.47,1490.26,2016-08-07,"SqDSrwfHNs"
862,1,"HvSGcv",-46.02,1500,2012-05-23,"WkXlLMEvdq"
863,1,"gfzdal",-19.24,1247.63,2008-02-20,"cEfUMjHlZH"
864,1,"gNxeTK",-354.07,1414.22,2017-05-23,"tqudjmVtNK"
865,1,"ixVlLo",142.7,1500,2021-07-06,"nvDQgXIQQI"
866,1,"NlbKeB",158.01,1500,2009-09-12,"tPwXYnGDLO"
867,1,"YdBZbS",152.65,1500,2021-11-05,"vjEsckiUWY"
868,1,"IrHuDy",35.26,1394.66,2013-05-21,"xDGAPFTUHu"
869,1,"ryzSCo",14.25,1500,2013-03-11,"wlooXutJtG"
870,1,"AzsuSx",423.62,1500,2010-10-02,"sqUfbdwIAY"
871,1,"fDCGYv",233.71,1317.48,2009-06-13,"GmjYBzJKWc"
872,1,"LNBeyX",-418.75,903.9,2018-07-30,"ZmdBRQpVAX"
873,1,"xJUExS",322.31,1500,2022-12-06,"tNowcazEyp"
874,1,"CjfDgD",-274.03,975.79,2020-10-28,"WeIRiuSlin"
875,1,"ALpRQJ",37.84,1500,2008-12-05,"vgDgMgjSFE"
876,1,"yUnIaO",-442.37,1044.37,2018-11-23,"KjyQKqZpJm"
877,1,"AAWhQX",319.53,1500,2021-06-17,"hgHMlgueHX"
878,1,"aWLsXq",144.62,1500,2010-06-17,"MpSNgJMzcM"
879,1,"JHzKOJ",284.36,1416.8,2021-01-29,"nAHiTXqPfY"
880,1,"YNWOrp",-95.59,1500,2011-12-10,"IBXnMOInbt"
881,1,"iWaYrw",-477.89,1049.45,2010-08-10,"xQyrqZURaG"
882,1,"BVleiy",161.67,1425.85,2022-12-15,"UPCJFBpvOi"
883,1,"wvhTYS",-86.97,1500,2016-05-07,"yZNytkoffS"
884,1,"FWcBNq",473.06,1500,2011-08-27,"IXzndErsWU"
885,1,"PcEhLA",-315.52,1381.96,2022-03-14,"kwnSfZymll"
886,1,"pjPTiI",-70.37,1039.53,2017-08-25,"CgaQUChJgA"
887,1,"ngkGaC",-242.68,1500,2012-03-25,"SbBPrmJuVV"
888,1,"BBBkHo",497.68,1500,2021-08-31,"ciHOhpcwFl"
889,1,"pjEDtX",180.77,1500,2010-01-22,"jsaJtsHscT"
890,1,"DllIVa",335.28,1500,2021-03-03,"OFWnYuAiUm"
891,1,"QcyALw",212.02,1500,2016-06-08,"LJuKlZvjmE"
892,1,"JgMJNd",454.61,1500,2018-11-10,"uGlYvgtRiT"
893,1,"uDIASh",305.28,1500,2013-09-17,"jDYTiWSuCD"
894,1,"ZXDrhU",-158.51,1500,2019-02-13,"lfidpkxrJo"
895,1,"LvdUpU",428.24,1500,2008-12-15,"aAFbPqeuSf"
896,1,"xOPGri",-46.96,981.44,2022-02-16,"FcfucmYiPi"
897,1,"rGeshG",371.12,1500,2020-02-15,"aRIoTxYpWh"
898,1,"sJcsna",-184.97,870.7,2010-01-12,"jEHKtYptIV"
899,1,"NEjrLs",-260.3,1113.27,2009-10-03,"DRFoKXNeHC"
900,1,"tOMINl",-144.19,1500,2021-04-12,"IwGpKpzQlE"
901,1,"wwSEJU",70.09,1500,2011-08-27,"sNiDNRevhB"
902,1,"ZJKzft",-11.58,1500,2017-12-06,"uQiOZKdIyJ"
903,1,"gSibeT",421.72,1497.6399999999999,2020-02-20,"HBjhBgfFuZ"
904,1,"pmneDE",-273.48,1328.12,2012-10-29,"peKbTKUbqN"
905,1,"JzwPSE",-378.27,794.22,2015-08-23,"ZdXhGFrAwr"
906,1,"FKUMZO",91.38,1290.25,2021-10-07,"CsNRYOSltA"
907,1,"MMigdX",309.76,1500,2015-01-28,"yzvanPQEBa"
908,1,"DitXaU",-173.11,1361.25,2020-07-13,"hZDlvbRbwL"
909,1,"vBiVgi",386.97,1500,2009-04-01,"eTzIVWWfXT"
910,1,"gMYuvl",263.77,1500,2021-02-12,"gZTQvJRABA"
911,1,"HgNNhC",314.65,1500,2011-10-26,"pfLHvJfnrj"
912,1,"bwAQsB",-32.59,1500,2013-03-12,"PGQItrfUnM"
913,1,"YMnHDf",432.66,1500,2022-05-25,"MXcevCAYnZ"
914,1,"KfKCsw",190.43,1500,2009-03-03,"sPsTGlneyk"
915,1,"IypNJl",-458.5,1015.42,2014-08-07,"QaFXjausMa"
916,1,"UFqIpu",398.11,1500,2015-05-23,"GvJqjoEOwB"
917,1,"HkkjDP",-375.0,1323.19,2020-01-20,"YUwAGUnSIi"
918,1,"ZKrJLx",-238.65,1500,2008-08-02,"qRPDKPCXTR"
919,1,"VVYBLH",-232.49,1073.89,2022-05-20,"YsNqMzFiSG"
920,1,"vCoCBV",-481.1,524.48,2012-01-15,"SskFHXTqTX"
921,1,"wjgSBq",-359.5,825.96,2018-09-28,"CsbTNTVYoW"
922,1,"JbiyWI",-380.66,764.01,2011-11-06,"xflAoFmMIv"
923,1,"OwslKu",-43.6,1500,2016-05-25,"IkLzbICjFF"
924,1,"RPLtWa",498.97,1500,2011-08-06,"NdvNBTqpbB"
925,1,"uofDyM",-109.76,1096.85,2009-01-03,"uuswwyFMDQ"
926,1,"jnGGZh",449.23,1500,2008-07-22,"lzYxMkMOUY"
927,1,"KlhKbk",358.94,1500,2018-04-18,"BcjjAKxqAv"
928,1,"QpqUrF",132.69,1500,2020-12-05,"NwBwCTsozV"
929,1,"UWBgKc",79.93,1500,2010-11-16,"MblMmAbsTp"
930,1,"yOsWfW",-157.57,1160.74,2017-07-08,"DhHnlKGIIA"
931,1,"sTmSOs",-431.45,1284.43,2011-06-12,"lpkjuiplXo"
932,1,"aSWgEH",-117.06,1089.18,2022-02-26,"tAvBKiJeEw"
933,1,"mvzWCu",63.3,1500,2010-01-26,"FgMNHSYaWU"
934,1,"XxYlkm",-292.56,1500,2017-12-16,"SfLmadXnrd"
935,1,"XcUhog",37.23,1500,2014-12-31,"RxKcoACfge"
936,1,"SbBstK",246.91,1500,2018-07-05,"BDgTqdNChH"
937,1,"FhBWDF",141.33,1500,2018-05-03,"xIweaRcYfe"
938,1,"KpVoKR",-230.71,1213.26,2013-09-14,"djgSjOCQLd"
939,1,"WhNrbR",186.16,1500,2010-02-13,"pdBYKCLeJL"
940,1,"HdqpUg",180.95,1500,2019-12-19,"QlGujZPmzF"
941,1,"IuZFNa",143.84,1393.21,2011-12-09,"mSKfGvtZBT"
942,1,"nRjGYx",-18.57,1500,2021-10-07,"BEaFikAUjd"
943,1,"OzhVSC",45.86,1500,2012-01-06,"oxSGXnixHk"
944,1,"EkSAzY",114.11,1451.21,2017-06-18,"CnaZYDRXOP"
945,1,"JyWZHx",-172.28,1464.85,2019-03-11,"glIhfHHtUr"
946,1,"WGPxdO",166.09,1500,2009-02-08,"hMBLKWhcfC"
947,1,"NdzGjP",-327.5,764.05,2020-12-10,"CtNwwwBPri"
948,1,"YYnRYE",280.79,1500,2019-06-28,"ruSPjbDUdU"
949,1,"tJbrCQ",-463.26,975.4,2018-05-28,"JXiYmxFqSE"
950,1,"ZpfjyN",-429.27,1055.82,2020-04-26,"ahnJkFHkFX"
951,1,"FmHmea",248.46,1500,2022-11-30,"awFJTVUQyH"
952,1,"iDDeFz",-421.47,1058.8,2018-05-24,"RgTTMrzpiS"
953,1,"HXImKM",242.6,1500,2015-05-01,"VGWUiMTxSI"
954,1,"wjpGeV",-142.82,1500,2017-10-19,"yxgpMcMqFh"
955,1,"sRSyzj",-242.09,1281.33,2012-10-14,"kFpMVHgjjr"
956,1,"rtLcVQ",-395.16,1500,2021-11-24,"VOByMqFJKt"
957,1,"usYkVa",82.08,1500,2017-04-08,"CwUPgOWFpK"
958,1,"xtNzCa",-328.82,1255.02,2008-01-27,"wFAspHkcUI"
959,1,"dQBvPb",481.49,1500,2012-02-28,"kfKohMLwBH"
960,1,"cfeSIG",-374.37,663.5699999999999,2016-06-03,"ddNrUXYmqA"
961,1,"sYACHg",-174.24,859.67,2009-06-10,"DKlKeztpHg"
962,1,"jrcUpu",-202.64,1386.17,2010-02-01,"SFXBKOJJoo"
963,1,"DWPrTy",477.91,1500,2019-10-14,"GNAoxDEtAQ"
964,1,"lwnbjB",-12.95,1500,2018-03-08,"lHsExmAOLI"
965,1,"BgcXsz",137.6,1481.16,2022-02-04,"bMaIzifvkR"
966,1,"SxjYZD",473.36,1500,2014-08-26,"SIybWvjzer"
967,1,"gJYarc",-235.17,1484.81,2020-10-03,"lVGgjeXmgt"
968,1,"uxOHeK",-226.35,1204.28,2020-03-06,"ocZRJaPGbP"
969,1,"ftHEAh",-288.12,1193.51,2009-08-23,"XjHwxBRiSu"
970,1,"gnryEF",148.02,1193.56,2014-10-08,"QzjRbmuLCU"
971,1,"NSIlfB",-275.06,793.45,2010-06-23,"AByTXlyaDm"
972,1,"jwwLeX",382.07,1500,2013-01-01,"QnedHwrzgH"
973,1,"jyPkJF",328.19,1500,2021-03-17,"bzvTkpJelJ"
974,1,"fJzYDI",309.01,1500,2008-11-29,"UyhQkGZCES"
975,1,"XxPllw",-463.14,558.13,2009-06-29,"NGPESevJdj"
976,1,"RJfJJO",-315.38,1500,2010-04-18,"FXxSHuTOdx"
977,1,"xugGhg",-284.12,753.1800000000001,2008-12-25,"ZefvvhzdyP"
978,1,"QnHYkU",182.11,1500,2008-01-19,"WflCBripcJ"
979,1,"EewUgP",-15.89,1500,2013-10-21,"NjCLiMdSLp"
980,1,"OhFYNw",-494.68,784.75,2014-02-10,"XITOWqBREf"
981,1,"IyAVGK",214.5,1500,2017-10-04,"kisgwIkRFd"
982,1,"dSrvUp",408.62,1500,2014-08-08,"gnWQapdNzG"
983,1,"QifeHX",-366.25,1500,2013-12-28,"eeODPyNGzu"
984,1,"YwAPoI",397.88,1500,2012-08-24,"pGfNurmVon"
985,1,"MfNYMi",-357.68,722.98,2013-12-26,"JVuQCYZwyS"
986,1,"LhuZdi",-161.22,868.03,2008-02-21,"QDZiIOqbaI"
987,1,"ytyWnB",486.93,1500,2021-07-23,"zDAtKibhqV"
988,1,"SqUIMH",403.07,1500,2011-02-24,"zuRJqRUDLN"
989,1,"AwZLJM",126.13,1298.07,2022-07-06,"CROZbnKAgn"
990,1,"eyvYGu",-481.19,1099.5,2010-11-30,"mwACGiRJqZ"
991,1,"mDgpqh",214.1,1500,2010-12-30,"CvuoxocaVz"
992,1,"cuIdSo",-215.22,1136.74,2010-04-19,"XaSiMAeBtD"
993,1,"IeETEN",438.83,1500,2013-01-19,"lrOFKVNQvj"
994,1,"OJTusD",288.1,1500,2008-02-07,"xafFCjIbOO"
995,1,"FXwfpL",58.82,1360.88,2021-09-30,"baDqaIZuTy"
996,1,"LupAdY",-417.09,1244.57,2014-02-07,"aYhOpwkIcm"
997,1,"fRxqcZ",331.05,1500,2011-02-03,"rifzNIhbzt"
998,1,"EUnCVs",484.12,1500,2020-04-10,"pNYBJgBZGr"
999,1,"ytiUxc",304.65,1332.58,2011-08-08,"PhahMePkjv"
1000,1,"HiEArZ",313.12,1500,2019-04-15,"YrUUvFpoqX"
